name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,404,341202431,,116.4026840,39.9170430,,,,,
,405,341202282,,116.4022120,39.9186520,,,,,
,406,341203062,,116.4019290,39.9186460,,,,,
,407,341202933,,116.4025810,39.9186610,,,,,
,408,733860075,,116.4028560,39.9170490,,,,,
,409,341202931,,116.4025810,39.9182070,,,,,
,410,341202934,,116.4025810,39.9187600,,,,,
,411,341202935,,116.4025820,39.9191410,,,,,
,412,2685020344,,116.4025770,39.9194190,,,,,
,413,341202936,,116.4025860,39.9197350,,,,,
,414,2685020343,,116.4025730,39.9200200,,,,,
,415,341202938,,116.4025290,39.9202660,,,,,
,416,341202939,,116.4027460,39.9203210,,,,,
,417,341202941,,116.4027260,39.9208520,,,,,
,418,7419678744,,116.4046260,39.9208770,,,,,
,419,9694992482,,116.4019600,39.9208660,,,,,
,420,341203591,,116.4011390,39.9186270,,,,,
,421,452395208,,116.4007280,39.9186310,,,,,
,422,341203429,,116.4013800,39.9186320,,,,,
,423,341203466,,116.4012930,39.9203390,,,,,
,424,341204184,,116.4071060,39.9189210,,,,,
,425,9690186487,,116.4056710,39.9189200,,,,,
,426,733859266,,116.4070960,39.9190960,,,,,
,427,341233847,,116.3896640,39.8960260,,,,,
,428,5960639364,,116.3897090,39.8960320,,,,,
,429,1831125437,,116.3895660,39.8960170,,,,,
,430,5963510690,,116.3906490,39.8961130,,,,,
,431,341239570,,116.3913280,39.8969890,,,,,
,432,342791346,,116.3854020,39.9014480,,,,,
,433,5098449235,,116.3852760,39.9014440,,,,,
,434,5098449233,,116.3854130,39.9012150,,,,,
,435,5098449239,,116.3853920,39.9017310,,,,,
,436,342791876,signal,116.3816360,39.9013320,,,,,
,437,13568915186,,116.3816280,39.9013800,,,,,
,438,1737659100,,116.3816430,39.9012860,,,,,
,439,13568915169,,116.3818120,39.9013370,,,,,
,440,342794355,,116.3822360,39.8990050,,,,,
,441,9378036243,signal,116.3820040,39.8990020,,,,,
,442,342794360,,116.3826920,39.9006480,,,,,
,443,13570555118,,116.3829010,39.9006210,,,,,
,444,1737659101,,116.3827830,39.9013200,,,,,
,445,342794361,,116.3827860,39.9013700,,,,,
,446,1737659115,,116.3822540,39.9013520,,,,,
,447,3069952503,,116.3850340,39.9014360,,,,,
,448,342802596,,116.3819700,39.9051220,,,,,
,449,13568912196,,116.3819670,39.9050870,,,,,
,450,342819177,,116.3854430,39.9003990,,,,,
,451,5098449231,,116.3855400,39.9003990,,,,,
,452,6100273593,,116.3854530,39.9003290,,,,,
,453,733992877,,116.3854220,39.9009350,,,,,
,454,342819253,,116.3897000,39.9005260,,,,,
,455,9298159122,signal,116.3898000,39.8989910,,,,,
,456,342820715,,116.4135230,39.9007550,,,,,
,457,342820717,,116.4136290,39.9011740,,,,,
,458,342820719,,116.4141870,39.9021340,,,,,
,459,533651942,,116.4137240,39.9023080,,,,,
,460,1891103098,,116.4143850,39.9020460,,,,,
,461,6137238483,,116.4141650,39.9028520,,,,,
,462,9810487637,,116.4114540,39.9169340,,,,,
,463,533627601,,116.4001030,39.9209790,,,,,
,464,10006999396,,116.4000240,39.9209760,,,,,
,465,9327650440,,116.4000980,39.9211810,,,,,
,466,533627660,signal,116.4001820,39.9184920,,,,,
,467,533627629,,116.3979230,39.9209130,,,,,
,468,533627631,,116.3979090,39.9216280,,,,,
,469,533627646,,116.3985870,39.9209340,,,,,
,470,9495769212,,116.3978700,39.9219100,,,,,
,471,533627632,,116.3978160,39.9222990,,,,,
,472,533627633,,116.3975060,39.9223050,,,,,
,473,9385360317,,116.3974610,39.9226150,,,,,
,474,533627680,,116.3987570,39.9184630,,,,,
,475,533627648,,116.3965050,39.9183990,,,,,
,476,533627718,,116.3964280,39.9195200,,,,,
,477,733788546,,116.3966070,39.9165540,,,,,
,478,10006999394,,116.4000960,39.9184910,,,,,
,479,9327650443,,116.4002130,39.9178960,,,,,
,480,9694992470,,116.3980900,39.9184440,,,,,
,481,9495822935,,116.3964060,39.9199210,,,,,
,482,533627725,,116.3973920,39.9184160,,,,,
,483,533627742,,116.3975370,39.9184240,,,,,
,484,733789030,,116.3975570,39.9179810,,,,,
,485,6105465185,,116.3973510,39.9142820,,,,,
,486,6095049170,,116.3983600,39.9138140,,,,,
,487,533627837,,116.3975640,39.9176390,,,,,
,488,733788204,,116.3975390,39.9174680,,,,,
,489,533627841,,116.3976500,39.9160160,,,,,
,490,533627843,,116.3979600,39.9160110,,,,,
,491,733788699,,116.3976420,39.9163180,,,,,
,492,733788883,,116.3976500,39.9157450,,,,,
,493,533627844,,116.3979940,39.9145250,,,,,
,494,733789236,,116.3981200,39.9160120,,,,,
,495,533627845,,116.3976960,39.9145200,,,,,
,496,533627846,,116.3977040,39.9144090,,,,,
,497,533627848,,116.3973100,39.9144080,,,,,
